lat,lon,altitude_m,inside_receiver_hull,condition,linear_hrmse_0_25us_m,remote_branch_separation_us,mc_p50_0_1us_m,mc_p95_0_1us_m,mc_p50_0_25us_m,mc_p95_0_25us_m,mc_p50_0_5us_m,mc_p95_0_5us_m,mc_p50_1_0us_m,mc_p95_1_0us_m,class
21.7,105.1,10000,False,6.160824523076678,479.6088918918882,13.020815634366212,137.50647593365034,380.5405447253137,343.76618983412584,951.3513618132843,687.5323796682517,1902.7027236265685,1375.0647593365034,3805.405447253137,ACCEPTABLE
21.7,105.2,10000,False,6.000879483160208,459.3006954297234,13.059637688027715,132.0257517710717,364.35146012364805,330.0643794276792,910.8786503091201,660.1287588553585,1821.7573006182402,1320.257517710717,3643.5146012364803,ACCEPTABLE
21.7,105.3,10000,False,5.845075405176143,440.09420129903066,13.244538423247347,126.88386079027964,349.0388451238151,317.2096519756991,872.5971128095379,634.4193039513982,1745.1942256190757,1268.8386079027964,3490.3884512381514,ACCEPTABLE
21.7,105.4,10000,False,5.693681061073041,421.96718899500723,13.590394230002477,122.07691041699253,334.5877889473901,305.19227604248135,836.4694723684754,610.3845520849627,1672.9389447369508,1220.7691041699254,3345.8778894739016,ACCEPTABLE
21.7,105.5,10000,False,5.546996456702638,404.8990391390486,14.105233734413957,117.6020682567603,320.98519669254017,294.00517064190075,802.4629917313505,588.0103412838015,1604.925983462701,1176.020682567603,3209.851966925402,ACCEPTABLE
21.7,105.6,10000,False,5.405357432384284,388.87129501470287,14.789723373712903,113.45786522943484,308.22039846470466,283.64466307358714,770.5509961617618,567.2893261471743,1541.1019923235235,1134.5786522943486,3082.203984647047,ACCEPTABLE
21.7,105.7,10000,False,5.269140750447304,373.86831039785864,15.637895991105625,108.98496903026611,296.2858776416687,272.4624225756653,740.7146941041717,544.9248451513306,1481.4293882083434,1089.8496903026612,2962.858776416687,ACCEPTABLE
21.7,105.8,10000,False,5.138769587926262,359.87799875391073,16.638745007769092,105.0052406689459,285.1781464540439,262.51310167236477,712.9453661351098,525.0262033447295,1425.8907322702196,1050.052406689459,2851.781464540439,ACCEPTABLE
21.7,105.9,10000,False,5.014719259818305,346.8927051574246,17.778121831997886,101.07914901310238,274.898807327226,252.69787253275592,687.2470183180651,505.39574506551185,1374.4940366361302,1010.7914901310237,2748.9880732722604,ACCEPTABLE
21.7,106.0,10000,False,4.897522852052042,334.91023186548347,19.040481493163288,98.37367570150857,265.4558528030034,245.93418925377142,663.6396320075086,491.86837850754284,1327.2792640150171,983.7367570150857,2654.5585280300343,ACCEPTABLE
21.7,106.1,10000,False,4.7877762166462565,323.93506329981255,20.410259502334338,94.86327766802714,256.8652769772351,237.15819417006782,642.1631924430876,474.31638834013563,1284.3263848861752,948.6327766802713,2568.6527697723504,ACCEPTABLE
21.7,106.2,10000,False,4.686141435920748,313.97985978254445,21.872867473359186,92.57738374145282,249.1530996746297,231.44345935363208,622.8827491865742,462.88691870726416,1245.7654983731484,925.7738374145283,2491.5309967462968,ACCEPTABLE
21.7,106.3,10000,False,4.593347345800723,305.0673283676409,23.017519260717815,91.44861175338518,242.34376458974444,228.62152938346296,605.8594114743612,457.2430587669259,1211.7188229487224,914.4861175338518,2423.437645897445,ACCEPTABLE
21.7,106.4,10000,False,4.5101849578747215,297.2326466657765,23.43649481644792,90.49564675762872,235.7982193748589,226.23911689407174,589.4955484371471,452.4782337881435,1178.9910968742943,904.956467576287,2357.9821937485885,ACCEPTABLE
21.7,106.5,10000,False,4.437494588151796,290.5267389857784,24.063329527808758,88.81825351402779,230.16006271351816,222.04563378506953,575.4001567837954,444.09126757013905,1150.8003135675908,888.1825351402781,2301.6006271351816,ACCEPTABLE
21.7,106.6,10000,False,4.376140246194146,285.0209429514109,24.902940487987568,87.54854520884228,225.4851502419761,218.8713630221057,563.7128756049402,437.7427260442114,1127.4257512098804,875.4854520884228,2254.851502419761,ACCEPTABLE
21.7,106.7,10000,False,4.326965821636869,280.81409535833086,25.961255356540903,87.20746898430565,221.84853410121366,218.01867246076415,554.6213352530342,436.0373449215283,1109.2426705060684,872.0746898430566,2218.485341012137,ACCEPTABLE
21.7,106.8,10000,False,4.290728576618873,278.0441364671918,25.916619021559544,85.34839541214244,219.35077072614573,213.3709885303561,548.3769268153643,426.7419770607122,1096.7538536307286,853.4839541214244,2193.507707261457,ACCEPTABLE
21.7,106.9,10000,False,4.268014048030068,276.9088105896408,24.224774133679965,85.22189913325806,219.38042234686532,213.05474783314514,548.4510558671634,426.1094956662903,1096.9021117343268,852.2189913325806,2193.8042234686536,ACCEPTABLE
21.7,107.0,10000,False,4.259169574232649,277.7061199644399,22.558471168912924,86.21998966454501,217.69253715872355,215.5499741613625,544.2313428968089,431.099948322725,1088.4626857936178,862.19989664545,2176.9253715872355,ACCEPTABLE
21.7,107.1,10000,False,4.264399601105649,280.9209371763233,21.06088131094262,86.2567346383147,214.87109682961946,215.64183659578674,537.1777420740486,431.2836731915735,1074.3554841480973,862.567346383147,2148.7109682961946,ACCEPTABLE
21.7,107.2,10000,False,4.284475974631536,287.4271655401577,19.97963626531045,88.33282198401977,220.25246877286676,220.8320549600494,550.6311719321669,441.6641099200988,1101.2623438643338,883.3282198401976,2202.5246877286677,ACCEPTABLE
21.7,107.3,10000,False,4.3233606798698725,298.9985972439959,19.6598033932601,90.713770707604,234.3461417291826,226.78442676901,585.8653543229564,453.56885353802,1171.7307086459127,907.13770707604,2343.4614172918255,ACCEPTABLE
21.7,107.4,10000,False,4.3961614501080035,319.7030292239474,18.80785614194729,96.42646358656262,253.9159363390428,241.06615896640656,634.7898408476069,482.1323179328131,1269.5796816952138,964.2646358656262,2539.1593633904276,ACCEPTABLE
21.7,107.5,10000,False,4.550989930851061,360.07512254014705,13.214120752381154,105.58948936025982,288.40515411143383,263.97372340064953,721.0128852785845,527.9474468012991,1442.025770557169,1055.8948936025981,2884.051541114338,ACCEPTABLE
21.7,107.6,10000,False,4.930773972025091,451.6426766084399,9.97819397139374,129.15630346890873,351.90500948604637,322.89075867227183,879.7625237151159,645.7815173445437,1759.5250474302318,1291.5630346890873,3519.0500948604636,ACCEPTABLE
21.7,107.7,10000,False,6.032441767460776,713.3612849035746,4.511277576616817,211.32185497026435,563.6866536525831,528.3046374256608,1409.2166341314578,1056.6092748513215,2818.4332682629156,2113.218549702643,5636.866536525831,ACCEPTABLE
21.7,107.8,10000,False,10.338878197968732,1737.8285789400943,1.2914314845762325,480.1944598951269,1384.9995368844454,1200.4861497378172,3462.4988422111146,2400.9722994756344,6924.997684422229,4801.944598951269,13849.995368844458,POOR
21.7,107.9,10000,False,12.238517638334919,2364.957649728046,2.581287963978816,649.144022750679,1799.5143310124897,1622.8600568766974,4498.785827531225,3245.720113753395,8997.57165506245,6491.44022750679,17995.1433101249,POOR
21.7,108.0,10000,False,8.224759331409514,1393.8852018005164,2.8475922110845273,371.05366976941536,1036.7276129937304,927.6341744235383,2591.8190324843263,1855.2683488470766,5183.6380649686525,3710.536697694153,10367.276129937305,POOR
21.7,108.1,10000,False,7.171516272845412,1062.6181407292934,4.404452821818585,278.83501814847307,750.1684188129701,697.0875453711828,1875.4210470324256,1394.1750907423657,3750.842094064851,2788.3501814847314,7501.684188129702,POOR
21.7,108.2,10000,False,7.070324599778774,959.6443222339218,6.051728138316034,250.80752839557712,664.1365948760417,627.0188209889429,1660.3414871901043,1254.0376419778859,3320.6829743802086,2508.0752839557717,6641.365948760417,POOR
21.7,108.3,10000,False,7.332554350694709,944.1304345700573,5.104933883166996,245.74337317259398,658.9206661365901,614.3584329314849,1647.3016653414752,1228.7168658629698,3294.6033306829504,2457.4337317259397,6589.206661365901,POOR
21.7,108.4,10000,False,7.789265624184944,973.7340534879188,5.10383336968497,256.04891947167204,688.4339687907038,640.1222986791801,1721.0849219767595,1280.2445973583601,3442.169843953519,2560.4891947167202,6884.339687907038,POOR
21.7,108.5,10000,False,8.384168215689026,1033.4246446694422,5.886587898181981,275.8563245265261,739.1385336685925,689.6408113163154,1847.846334171481,1379.2816226326308,3695.692668342962,2758.5632452652617,7391.385336685924,POOR
21.7,108.6,10000,False,9.100355308356125,1117.710619600536,6.383152737859007,304.42899231492544,804.9393776358745,761.0724807873135,2012.3484440896866,1522.144961574627,4024.696888179373,3044.289923149254,8049.393776358746,POOR
21.7,108.7,10000,False,9.937896417737322,1225.1993044398246,5.163118586595913,339.0414923093565,888.1039860960219,847.6037307733912,2220.259965240055,1695.2074615467825,4440.51993048011,3390.414923093565,8881.03986096022,POOR
21.7,108.8,10000,False,10.90565203956187,1356.6281915871316,8.543712489524593,375.1862187538318,988.8274934177894,937.9655468845795,2472.0687335444736,1875.931093769159,4944.137467088947,3751.862187538318,9888.274934177894,POOR
21.7,108.9,10000,False,12.017914684042585,1514.0661734733844,8.733914735600571,419.15167469710406,1105.0617624401045,1047.8791867427599,2762.6544061002614,2095.7583734855198,5525.308812200523,4191.5167469710395,11050.617624401046,POOR
21.7,109.0,10000,False,13.292817885201208,1700.5547028360463,8.732645148039081,463.14639561529646,1244.1891154144464,1157.865989038241,3110.4727885361162,2315.731978076482,6220.9455770722325,4631.463956152964,12441.891154144465,POOR
21.8,104.5,10000,False,7.331402443909602,648.5565253479374,14.326344166780993,184.97197375222015,515.761357862081,462.4299343805503,1289.4033946552024,924.8598687611006,2578.806789310405,1849.7197375222013,5157.61357862081,ACCEPTABLE
21.8,104.6,10000,False,7.155543372447503,621.365128720096,15.030537794555675,177.34955285134322,494.14873770530596,443.37388212835793,1235.371844263265,886.7477642567159,2470.74368852653,1773.4955285134317,4941.48737705306,ACCEPTABLE
21.8,104.7,10000,False,6.982823784469784,595.4116495306881,12.52603043886582,170.17872969581228,473.51340505142673,425.4468242395306,1183.783512628567,850.8936484790612,2367.567025257134,1701.7872969581224,4735.134050514268,ACCEPTABLE
21.8,104.8,10000,False,6.813407389807816,570.6747139436592,12.232859450757912,163.37452894174172,453.83993007207994,408.4363223543542,1134.5998251802,816.8726447087084,2269.1996503604,1633.7452894174169,4538.3993007208,ACCEPTABLE
21.8,104.9,10000,False,6.647472969737236,547.1328961129158,12.014107049001103,156.93181505495514,435.11301147420886,392.32953763738783,1087.7825286855223,784.6590752747757,2175.5650573710445,1569.3181505495513,4351.130114742089,ACCEPTABLE
21.8,105.0,10000,False,6.485216513009906,524.7649647786534,11.89326999207208,150.84577395454778,417.3177148447512,377.1144348863695,1043.294287111878,754.228869772739,2086.588574223756,1508.457739545478,4173.177148447512,ACCEPTABLE
21.8,105.1,10000,False,6.32685370705886,503.55018143033533,11.893958324637229,145.1120504969938,400.43976410314906,362.78012624248447,1001.0994102578726,725.5602524849689,2002.1988205157452,1451.1205049699379,4004.3976410314904,ACCEPTABLE
21.8,105.2,10000,False,6.172622833647242,483.46865712873955,12.03748254487167,139.72691491357773,384.46589513961646,349.3172872839442,961.1647378490412,698.6345745678884,1922.3294756980824,1397.2691491357768,3844.658951396165,ACCEPTABLE
21.8,105.3,10000,False,6.022788120989535,464.50177654565914,12.340277662814861,134.68746408379545,369.38428291736113,336.71866020948863,923.4607072934028,673.4373204189773,1846.9214145868057,1346.8746408379545,3693.8428291736113,ACCEPTABLE
21.8,105.4,10000,False,5.877643605689223,446.63269996053197,12.811923704368615,129.9918652253623,355.1850564208371,324.9796630634057,887.9626410520929,649.9593261268114,1775.9252821041857,1299.918652253623,3551.8505642083715,ACCEPTABLE
21.8,105.5,10000,False,5.737517556914066,429.84695720971604,13.454415716389827,125.33959213034716,341.860920237854,313.3489803258679,854.6523005946351,626.6979606517358,1709.3046011892702,1253.3959213034716,3418.6092023785404,ACCEPTABLE
21.8,105.6,10000,False,5.6027775110295295,414.13315245114853,14.262840386196979,120.90976567480789,329.4079078410635,302.2744141870197,823.5197696026588,604.5488283740394,1647.0395392053176,1209.0976567480789,3294.0790784106352,ACCEPTABLE
21.8,105.7,10000,False,5.4738359562394,399.4838059012913,15.227057432277096,116.50854032903464,317.8263006180181,291.27135082258656,794.5657515450451,582.5427016451731,1589.1315030900903,1165.0854032903462,3178.2630061801806,ACCEPTABLE
21.8,105.8,10000,False,5.351156692556912,385.8963696988541,16.333727851951178,112.18630790328635,307.12175963237553,280.46576975821586,767.8043990809388,560.9315395164317,1535.6087981618775,1121.8630790328634,3071.217596323755,ACCEPTABLE
21.8,105.9,10000,False,5.235261872480147,373.37447181345766,17.56814610316018,108.2301115225786,297.30673589112183,270.5752788064465,743.2668397278046,541.150557612893,1486.5336794556092,1082.301115225786,2973.0673589112184,ACCEPTABLE
21.8,106.0,10000,False,5.126739704757192,361.92946788263805,18.91561922577851,105.80086640354295,288.40225256542243,264.50216600885733,721.0056314135562,529.0043320177147,1442.0112628271124,1058.0086640354293,2884.022525654225,ACCEPTABLE
21.8,106.1,10000,False,5.026252787685305,351.582421938439,20.34200869451445,102.60779924014119,280.4401941249577,256.519498100353,701.1004853123944,513.038996200706,1402.2009706247889,1026.077992401412,2804.4019412495777,ACCEPTABLE
21.8,106.2,10000,False,4.934547057332121,342.36670367620155,20.517327475564006,101.20455043050632,273.3560526899747,253.01137607626578,683.3901317249367,506.02275215253155,1366.7802634498735,1012.0455043050631,2733.560526899747,ACCEPTABLE
21.8,106.3,10000,False,4.852461458934253,334.3315015073455,20.92557810743602,99.15892116297363,266.7130237579176,247.8973029074341,666.782559394794,495.7946058148682,1333.565118789588,991.5892116297364,2667.130237579176,ACCEPTABLE
21.8,106.4,10000,False,4.780938840154112,327.5467437844279,21.57732804766556,98.74262979385338,261.0867005929416,246.85657448463346,652.7167514823541,493.7131489692669,1305.4335029647082,987.4262979385338,2610.8670059294163,ACCEPTABLE
21.8,106.5,10000,False,4.7210396039095235,322.1102675630837,22.477482134136963,98.44469064591229,256.55805712402054,246.11172661478076,641.3951428100513,492.2234532295615,1282.7902856201026,984.446906459123,2565.5805712402052,ACCEPTABLE
21.8,106.6,10000,False,4.6739622307395114,318.1587231204317,23.627166165516574,96.43129762589575,253.23898077457073,241.07824406473938,633.097451936427,482.15648812947876,1266.194903872854,964.3129762589575,2532.389807745708,ACCEPTABLE
21.8,106.7,10000,False,4.641080949487076,315.88496891033896,22.929114461125963,95.7264551549325,251.28550079121706,239.31613788733125,628.2137519780426,478.6322757746625,1256.4275039560853,957.264551549325,2512.8550079121705,ACCEPTABLE
21.8,106.8,10000,False,4.624025452657052,315.56729792677464,21.302684026215598,96.15990361142852,250.8046366073294,240.39975902857128,627.0115915183235,480.79951805714256,1254.023183036647,961.5990361142851,2508.046366073294,ACCEPTABLE
21.8,106.9,10000,False,4.624862127080633,317.62137470494883,19.777086737240683,96.62947793413863,252.10712263966164,241.5736948353465,630.267806599154,483.147389670693,1260.535613198308,966.294779341386,2521.071226396616,ACCEPTABLE
21.8,107.0,10000,False,4.646518288456454,322.6982281998629,18.501617826844136,97.32258701032517,255.82822346475848,243.30646752581288,639.5705586618961,486.61293505162575,1279.1411173237923,973.2258701032515,2558.2822346475846,ACCEPTABLE
21.8,107.1,10000,False,4.693786480766521,331.88124808602987,17.699700739735576,101.09415019615525,257.22124395971775,252.73537549038812,643.0531098992944,505.47075098077624,1286.1062197985889,1010.9415019615525,2572.2124395971778,ACCEPTABLE
21.8,107.2,10000,False,4.775716846733376,347.1098443023883,17.63529425078209,106.60810070092568,266.0120874605716,266.52025175231415,665.030218651429,533.0405035046283,1330.060437302858,1066.0810070092566,2660.120874605716,ACCEPTABLE
21.8,107.3,10000,False,4.911374061127215,372.16116047503596,18.082652704437805,112.38903747150866,287.01493003379386,280.97259367877166,717.5373250844846,561.9451873575433,1435.0746501689691,1123.8903747150866,2870.1493003379383,ACCEPTABLE
21.8,107.4,10000,False,5.144121421145159,415.1421631143886,13.197040548237974,123.34192974485313,321.40150246079736,308.35482436213283,803.5037561519935,616.7096487242657,1607.007512303987,1233.4192974485313,3214.015024607974,ACCEPTABLE
21.8,107.5,10000,False,5.580492227361542,495.69089265322566,9.527654596710454,149.77286827382025,377.8629409670076,374.43217068455056,944.6573524175191,748.8643413691011,1889.3147048350381,1497.7286827382022,3778.6294096700763,ACCEPTABLE
21.8,107.6,10000,False,6.522857750601129,670.6622141237974,8.210860319210305,205.10762757102225,518.1231762361532,512.7690689275556,1295.307940590383,1025.5381378551112,2590.615881180766,2051.0762757102225,5181.231762361532,ACCEPTABLE
21.8,107.7,10000,False,9.15909878511495,1167.25506413526,3.012831944185951,324.2781633732297,949.7986123289614,810.6954084330742,2374.4965308224037,1621.3908168661485,4748.993061644807,3242.781633732297,9497.986123289615,POOR
21.8,107.8,10000,False,23.107075830122234,3847.9315505337345,0.91602829708958,1060.528847617124,3108.2995164985705,2651.3221190428103,7770.748791246426,5302.644238085621,15541.497582492852,10605.288476171241,31082.995164985703,VERY POOR
21.8,107.9,10000,False,33.60042657971603,6806.687373100655,2.5303821966692204,1878.9261608248753,5362.970835209459,4697.315402062188,13407.427088023647,9394.630804124376,26814.854176047294,18789.26160824875,53629.70835209459,VERY POOR
21.8,108.0,10000,False,17.62758438835681,3559.311945346514,2.3183079017058694,962.6527013188763,2855.6679799683207,2406.6317532971907,7139.169949920799,4813.263506594381,14278.339899841598,9626.527013188763,28556.679799683196,VERY POOR
21.8,108.1,10000,False,11.19146388748425,2043.3000929394618,2.454145566897192,557.855442504874,1567.5085305396829,1394.6386062621855,3918.771326349207,2789.277212524371,7837.542652698414,5578.554425048742,15675.085305396828,POOR
21.8,108.2,10000,False,9.2183652112999,1527.0059309354258,3.305696127856178,396.52874457780626,1096.104947905543,991.3218614445157,2740.262369763857,1982.6437228890313,5480.524739527714,3965.2874457780626,10961.049479055428,POOR
21.8,108.3,10000,False,8.691099559585428,1339.6674682235437,4.72991997814538,342.316859222411,924.185530228303,855.7921480560276,2310.4638255707578,1711.5842961120552,4620.9276511415155,3423.1685922241104,9241.855302283031,POOR
21.8,108.4,10000,False,8.724670135096172,1280.7962100518114,4.156351537224428,339.2539456392149,889.9887252419968,848.1348640980372,2224.971813104992,1696.2697281960743,4449.943626209984,3392.5394563921486,8899.887252419969,POOR
21.8,108.5,10000,False,9.047410405407833,1287.5221965748788,3.858480361263445,343.8288972312579,911.4181943364391,859.5722430781448,2278.5454858410976,1719.1444861562895,4557.090971682195,3438.288972312579,9114.18194336439,POOR
21.8,108.6,10000,False,9.561229092414923,1336.2727878875246,4.37466573357599,347.60014169879975,945.4294672869073,869.0003542469994,2363.5736682172683,1738.000708493999,4727.147336434537,3476.001416987998,9454.294672869073,POOR
21.8,108.7,10000,False,10.229012926630464,1417.440286390974,5.335586388429111,373.5822649392825,1005.9081307642343,933.955662348206,2514.770326910586,1867.911324696412,5029.540653821172,3735.822649392824,10059.081307642344,POOR
21.8,108.8,10000,False,11.039594545099243,1527.432139547598,6.4250178476829225,413.50515747293144,1102.2096015310874,1033.7628936823285,2755.524003827719,2067.525787364657,5511.048007655438,4135.051574729314,11022.096015310875,POOR
21.8,108.9,10000,False,11.994879593473764,1665.724323106336,6.2123870673653565,460.6172211376104,1214.6004740035087,1151.5430528440259,3036.501185008772,2303.0861056880517,6073.002370017544,4606.172211376103,12146.004740035089,POOR
21.8,109.0,10000,False,13.104470654500231,1833.627313030461,6.050085808001822,514.3212351734078,1336.6272438238232,1285.8030879335192,3341.5681095595573,2571.6061758670385,6683.136219119115,5143.212351734077,13366.27243823823,POOR
21.9,104.5,10000,False,7.478482739065376,673.2490652227442,13.896916076572523,192.57239363544346,536.198461963758,481.4309840886086,1340.4961549093953,962.8619681772172,2680.9923098187905,1925.7239363544345,5361.984619637581,ACCEPTABLE
21.9,104.6,10000,False,7.307415623995206,646.3067734701222,13.568729210483232,185.12112050072932,514.7998617417759,462.8028012518233,1286.9996543544396,925.6056025036467,2573.999308708879,1851.2112050072933,5147.998617417758,ACCEPTABLE
21.9,104.7,10000,False,7.139655685836205,620.5993289865257,11.278115412903464,178.04220796810537,494.3792190256477,445.1055199202635,1235.9480475641194,890.211039840527,2471.896095128239,1780.422079681054,4943.792190256478,ACCEPTABLE
21.9,104.8,10000,False,6.975380990630092,596.1081295979678,11.038656827576752,171.3313333762481,474.92360219855004,428.3283334406202,1187.3090054963752,856.6566668812404,2374.6180109927504,1713.3133337624809,4749.236021985501,ACCEPTABLE
21.9,104.9,10000,False,6.814786467127989,572.8149393453737,10.892476519123107,164.9845313168477,456.42059340449765,412.4613282921192,1141.051483511244,824.9226565842384,2282.102967022488,1649.8453131684769,4564.205934044976,ACCEPTABLE
21.9,105.0,10000,False,6.658086275190388,550.7021862634616,10.863674012640827,158.99832637467847,438.8585774941938,397.4958159366961,1097.1464437354848,794.9916318733922,2194.2928874709696,1589.9832637467844,4388.585774941939,ACCEPTABLE
21.9,105.1,10000,False,6.505516567309656,529.7533216690456,10.974463582197128,153.36989400195836,422.22709389630353,383.4247350048959,1055.5677347407586,766.8494700097918,2111.1354694815172,1533.6989400195837,4222.2709389630345,ACCEPTABLE
21.9,105.2,10000,False,6.357338705706875,509.953251775628,11.242385206771035,148.09725543099643,406.51726385625904,370.243138577491,1016.2931596406476,740.486277154982,2032.5863192812951,1480.972554309964,4065.1726385625902,ACCEPTABLE
21.9,105.3,10000,False,6.213843007150063,491.28885542202846,11.678054424710353,143.09373474472625,391.72230897185204,357.73433686181556,979.3057724296302,715.4686737236311,1958.6115448592604,1430.9373474472623,3917.223089718521,ACCEPTABLE
21.9,105.4,10000,False,6.07535309970988,473.74960598733924,12.28424679067149,138.2287601654523,377.83818184293966,345.5719004136308,944.5954546073492,691.1438008272615,1889.1909092146984,1382.287601654523,3778.381818429397,ACCEPTABLE
21.9,105.5,10000,False,5.94223099147271,457.32832179966914,13.056557812720305,133.20772540152262,364.8643365660463,333.01931350380653,912.1608414151158,666.0386270076131,1824.3216828302316,1332.0772540152261,3648.643365660463,ACCEPTABLE
21.9,105.6,10000,False,5.814882973202449,442.0220784977404,13.985199498588921,129.04211687250915,352.80467666932805,322.6052921812729,882.0116916733201,645.2105843625458,1764.0233833466402,1290.4211687250915,3528.0467666932805,ACCEPTABLE
21.9,105.7,10000,False,5.693766509507979,427.8333303717617,15.057168790404466,124.6590541014155,341.6687323025105,311.64763525353885,854.1718307562762,623.2952705070777,1708.3436615125524,1246.5905410141554,3416.687323025105,ACCEPTABLE
21.9,105.8,10000,False,5.579398324351167,414.77130806962833,16.258158423775356,120.06001091635727,331.4731392443108,300.15002729089315,828.6828481107771,600.3000545817863,1657.3656962215541,1200.6001091635726,3314.7313924431082,ACCEPTABLE
21.9,105.9,10000,False,5.472363971783548,402.8537910682548,17.573925523249923,116.23844731896706,322.2435230274523,290.59611829741766,805.6088075686307,581.1922365948353,1611.2176151372614,1162.3844731896706,3222.435230274523,ACCEPTABLE
21.9,106.0,10000,False,5.37332932983168,392.1094014097827,18.261986925396297,114.03172522000901,314.01693787656717,285.0793130500225,785.042344691418,570.158626100045,1570.084689382836,1140.31725220009,3140.169378765672,ACCEPTABLE
21.9,106.1,10000,False,5.283054717852989,382.5806413806703,18.398000102129718,111.5650669382223,306.70516411019076,278.91266734555575,766.762910275477,557.8253346911115,1533.525820550954,1115.650669382223,3067.051641101908,ACCEPTABLE
21.9,106.2,10000,False,5.2024128177609485,374.3280213654334,18.789150088455855,110.73191770014813,299.9420874394536,276.8297942503703,749.8552185986339,553.6595885007406,1499.7104371972678,1107.3191770014812,2999.4208743945355,ACCEPTABLE
21.9,106.3,10000,False,5.132412476014958,367.4358298758685,19.447790495942773,108.40063894524832,294.29331474212404,271.0015973631208,735.7332868553101,542.0031947262416,1471.4665737106202,1084.0063894524833,2942.9331474212404,ACCEPTABLE
21.9,106.4,10000,False,5.074232168314751,362.02045054018396,20.376659745496486,107.96235692228481,289.85732072521546,269.9058923057121,724.6433018130388,539.8117846114242,1449.2866036260775,1079.6235692228483,2898.573207252155,ACCEPTABLE
21.9,106.5,10000,False,5.029270209393911,358.2427550160606,21.57068820817532,108.2066800901733,286.7695437052132,270.5167002254332,716.9238592630329,541.0334004508665,1433.8477185260658,1082.066800901733,2867.6954370521316,ACCEPTABLE
21.9,106.6,10000,False,4.999225293747555,356.32724327681166,20.634741770406723,108.9305907467216,285.21809201262926,272.326476866804,713.0452300315733,544.652953733608,1426.0904600631466,1089.305907467216,2852.180920126293,ACCEPTABLE
21.9,106.7,10000,False,4.986234005974656,356.59277163757014,19.06947757417592,108.08842115119378,285.3908365949869,270.22105287798445,713.4770914874674,540.4421057559689,1426.9541829749348,1080.8842115119378,2853.9083659498697,ACCEPTABLE
21.9,106.8,10000,False,4.993118646400149,359.5039916645471,17.646136056725574,109.30512239428467,286.8464734179269,273.2628059857117,717.1161835448173,546.5256119714234,1434.2323670896346,1093.0512239428467,2868.4647341792693,ACCEPTABLE
21.9,106.9,10000,False,5.02385450317461,365.7614505947482,16.508900064165882,109.5350041789238,290.74339674663906,273.83751044730946,726.8584918665977,547.6750208946189,1453.7169837331953,1095.3500417892378,2907.4339674663906,ACCEPTABLE
21.9,107.0,10000,False,5.0844850630448875,376.46739273462055,15.85344158628978,111.28505117597928,300.35231571532995,278.21262793994816,750.8807892883249,556.4252558798963,1501.7615785766498,1112.8505117597927,3003.5231571532995,ACCEPTABLE
21.9,107.1,10000,False,5.184977542153149,393.44796412378895,15.884492908477599,116.49431801257813,309.6973980859402,291.2357950314454,774.2434952148506,582.4715900628908,1548.486990429701,1164.9431801257815,3096.973980859402,ACCEPTABLE
21.9,107.2,10000,False,5.3431264886133825,419.9196590591742,16.71858819740745,125.15371743266539,328.9084261783813,312.8842935816634,822.2710654459532,625.7685871633269,1644.5421308919065,1251.5371743266537,3289.084261783813,ACCEPTABLE
21.9,107.3,10000,False,5.593190486488058,461.9766449639816,13.485807806071461,138.10069395133218,362.2035641926064,345.25173487833047,905.508910481516,690.5034697566609,1811.017820963032,1381.0069395133219,3622.035641926064,ACCEPTABLE
21.9,107.4,10000,False,6.006678756419266,532.2637434364647,9.735576977546405,159.43174296692754,417.3876971151372,398.5793574173189,1043.4692427878429,797.1587148346377,2086.9384855756857,1594.3174296692755,4173.876971151371,ACCEPTABLE
21.9,107.5,10000,False,6.750434668618341,660.4945228431327,7.835799418775968,192.57983181554079,519.6293548314288,481.44957953885205,1299.073387078572,962.8991590777041,2598.146774157144,1925.7983181554082,5196.293548314288,ACCEPTABLE
21.9,107.6,10000,False,8.295292974421177,931.5274330538066,6.075916116572501,263.2763686530824,741.9012353594708,658.1909216327062,1854.7530883986772,1316.3818432654125,3709.5061767973543,2632.763686530825,7419.012353594709,POOR
21.9,107.7,10000,False,12.558407658991198,1693.4482303827401,2.4917883702385986,464.1315801378927,1335.0246545051484,1160.3289503447318,3337.561636262871,2320.6579006894635,6675.123272525742,4641.315801378927,13350.246545051485,POOR
21.9,107.8,10000,False,40.1580777405096,6723.436381412313,0.623030386601557,1758.592966530744,5420.827237424371,4396.482416326859,13552.068093560927,8792.964832653717,27104.136187121854,17585.929665307434,54208.27237424371,VERY POOR
21.9,107.9,10000,False,33.3640099568189,6768.117252142257,2.3731212870959033,1841.1281358006822,4791.489252717899,4602.820339501705,11978.723131794746,9205.64067900341,23957.446263589492,18411.28135800682,47914.892527178985,VERY POOR
21.9,108.0,10000,False,22.774708522886648,4996.653392737485,2.816402309988218,1365.4210358109244,3873.957047443007,3413.5525895273113,9684.892618607515,6827.105179054623,19369.78523721503,13654.210358109245,38739.57047443006,VERY POOR
21.9,108.1,10000,False,20.04582683821617,4241.556877644264,1.6961716900624815,1129.6503366248069,3431.6561233238226,2824.125841562017,8579.140308309557,5648.251683124034,17158.280616619115,11296.503366248067,34316.56123323823,VERY POOR
21.9,108.2,10000,False,13.764100411845822,2695.8116615863364,2.5060830185693335,731.5741353004196,2095.2568496577032,1828.9353382510485,5238.142124144259,3657.870676502097,10476.284248288517,7315.741353004194,20952.568496577034,VERY POOR
