area_size_km,layout,span_km,span_area_ratio,rotation_deg,target_points,inside_hull_fraction,condition_median,condition_p90,condition_p95,all4_visible_300km_fraction,all4_visible_350km_fraction,geometry_good_fraction,mc_p95_0_1us_median_m,mc_p95_0_1us_p90_m,mc_p95_0_25us_median_m,mc_p95_0_25us_p90_m,mc_p95_0_5us_median_m,mc_p95_0_5us_p90_m,mc_p95_1_0us_median_m,mc_p95_1_0us_p90_m,deployment_score_300,deployment_score_350,remote_branch_separation_median_us,remote_branch_separation_p10_us,remote_branch_below_0_5us_fraction
200,irregular,400,2.0,30,121,1.0,1.2016220299526403,1.447550552337598,1.487671920907537,0.8264462809917356,1.0,1.0,54.39154244706735,60.148466914818435,135.97885611766839,150.3711672870461,271.95771223533677,300.7423345740922,543.9154244706735,601.4846691481844,0.8264462809917356,1.0,100.8531354518626,92.07520743265698,0.0
200,irregular,500,2.5,90,121,1.0,1.1445041370400135,1.3458683437956716,1.4042203851970676,0.2975206611570248,0.8677685950413223,1.0,53.03188874904389,56.61216335203326,132.5797218726097,141.53040838008314,265.1594437452194,283.0608167601663,530.3188874904388,566.1216335203326,0.2975206611570248,0.8677685950413223,101.50532041606601,93.45816454205038,0.0
200,linear,50,0.25,165,121,0.0,17.0071988978524,54.36132564046058,109.667740156644,1.0,1.0,0.05785123966942149,3150.465829957498,31009.53596969953,7876.164574893744,77523.83992424884,15752.329149787489,155047.67984849768,31504.658299574978,310095.35969699535,0.0,0.0,0.0,0.0,1.0
200,linear,100,0.5,120,121,0.0,8.359484581301132,42.860834327336384,49.87405873475422,1.0,1.0,0.2644628099173554,773.1001073916557,19049.277436716024,1932.7502684791393,47623.19359179007,3865.5005369582786,95246.38718358014,7731.001073916557,190492.77436716028,0.0,0.0,0.0,0.0,1.0
200,linear,150,0.75,105,121,0.0,5.813186804166545,14.837511485461288,31.69629912772631,1.0,1.0,0.5867768595041323,348.0807059039413,1424.8954936764826,870.2017647598531,3562.2387341912067,1740.4035295197061,7124.4774683824135,3480.8070590394123,14248.954936764827,0.0,0.0,0.0,0.0,1.0
200,linear,200,1.0,15,121,0.0,4.688630711624928,10.520478474678075,22.466868697880724,1.0,1.0,0.8181818181818182,223.6068469883499,686.2835545488881,559.0171174708748,1715.7088863722201,1118.0342349417497,3431.4177727444403,2236.0684698834993,6862.835545488881,0.0,0.0,0.0,0.0,1.0
200,linear,250,1.25,90,121,0.0,4.132137375989876,9.806406765600393,inf,1.0,1.0,0.9090909090909091,183.42470860101352,352.3054148096313,458.56177150253376,880.7635370240783,917.1235430050675,1761.5270740481567,1834.247086010135,3523.0541480963134,0.0,0.0,0.0,0.0,1.0
200,linear,300,1.5,165,121,0.0,3.8359333185715943,8.041760673038413,20.483028649827503,1.0,1.0,0.9256198347107438,152.97133867969816,253.0272608521792,382.42834669924537,632.5681521304482,764.8566933984907,1265.1363042608964,1529.7133867969815,2530.272608521793,0.0,0.0,0.0,0.0,1.0
200,linear,400,2.0,105,121,0.0,3.701033126475398,9.5078628321163,13.472518996459776,0.8842975206611571,1.0,0.9421487603305785,134.01557002786956,276.1295050688256,335.0389250696739,690.323762672064,670.0778501393478,1380.647525344128,1340.1557002786956,2761.295050688256,0.0,0.0,0.0,0.0,1.0
200,linear,500,2.5,120,121,0.0,3.9274705919361077,9.233553774431837,25.54054240106132,0.4297520661157025,0.8842975206611571,0.9173553719008265,135.45805251082885,259.52462336683857,338.64513127707215,648.8115584170963,677.2902625541443,1297.6231168341926,1354.5805251082886,2595.2462336683852,0.0,0.0,0.0,0.0,1.0
300,square,50,0.16666666666666666,135,121,0.008264462809917356,23.132396768170086,77.56471037466969,92.24012915449921,1.0,1.0,0.05785123966942149,4529.621022796964,24123.21216311083,11324.052556992412,60308.03040777708,22648.105113984824,120616.06081555416,45296.21022796965,241232.1216311083,0.052113926644354894,0.052113926644354894,4.210500294429457,1.1984331748231354,0.09917355371900827
300,square,100,0.3333333333333333,0,121,0.0743801652892562,9.83353819678329,14.383292402161658,17.44366855137175,1.0,1.0,0.2066115702479339,1127.9765710563586,2018.6342058760051,2819.9414276408966,5046.585514690012,5639.882855281793,10093.171029380024,11279.765710563586,20186.34205876005,0.2066115702479339,0.2066115702479339,11.099437849761271,3.813737888715457,0.0
300,square,150,0.5,165,121,0.10743801652892562,6.500341926737989,9.947434378683285,11.012376065362194,1.0,1.0,0.4297520661157025,508.2240464405339,873.4230636188969,1270.5601161013346,2183.557659047242,2541.1202322026693,4367.115318094484,5082.240464405339,8734.230636188968,0.4297520661157025,0.4297520661157025,19.424275363695568,9.196789278813492,0.0
300,square,200,0.6666666666666666,0,121,0.2066115702479339,4.138468996273456,6.872378582108725,7.131996172830918,0.9669421487603306,1.0,0.768595041322314,257.85076133079747,515.4684399747022,644.6269033269937,1288.6710999367556,1289.2538066539873,2577.342199873511,2578.5076133079747,5154.684399747022,0.7431869407827334,0.768595041322314,27.480394236904328,15.640793755977674,0.0
300,square,250,0.8333333333333334,90,121,0.2066115702479339,3.1049781955087323,5.443972858668255,6.172968287364543,0.9008264462809917,1.0,1.0,132.22833831195598,369.533041800803,330.57084577988996,923.8326045020076,661.1416915597799,1847.6652090040152,1322.2833831195599,3695.3304180080304,0.9008264462809917,1.0,43.11502409027419,19.784213565596026,0.0
300,square,300,1.0,45,121,0.5041322314049587,1.74413798978637,3.4142508290194105,3.873847494334773,0.6859504132231405,1.0,1.0,82.43474348519666,163.11948186893534,206.08685871299164,407.7987046723384,412.1737174259833,815.5974093446767,824.3474348519666,1631.1948186893535,0.6859504132231405,1.0,81.99102761971156,49.29138610811292,0.0
300,square,400,1.3333333333333333,75,121,0.7355371900826446,1.4319386886071106,2.138553139210429,2.410732595902518,0.30578512396694213,0.768595041322314,1.0,58.872444946434086,86.39884396064775,147.18111236608522,215.99710990161935,294.36222473217043,431.9942198032387,588.7244494643409,863.9884396064774,0.30578512396694213,0.768595041322314,86.70370029613184,71.03987549341929,0.0
300,square,500,1.6666666666666667,45,121,0.9008264462809917,1.2440336106707348,1.6746758115931677,1.8808476547911988,0.0743801652892562,0.371900826446281,1.0,55.29711697796551,68.57623691149485,138.2427924449138,171.4405922787371,276.4855848898276,342.8811845574742,552.9711697796552,685.7623691149485,0.0743801652892562,0.371900826446281,104.79779116948714,98.65899136839103,0.0
300,diamond,50,0.16666666666666666,0,121,0.008264462809917356,23.132396768170075,77.56471037467021,92.24012915449961,1.0,1.0,0.05785123966942149,4558.043109759976,23931.3146172063,11395.107774399941,59828.28654301575,22790.215548799883,119656.5730860315,45580.431097599765,239313.146172063,0.052113926644354894,0.052113926644354894,4.210500294429457,1.1984331748231354,0.09917355371900827
300,diamond,100,0.3333333333333333,135,121,0.0743801652892562,9.833538196783287,14.383292402161674,17.44366855137175,1.0,1.0,0.2066115702479339,1132.0782745578408,2018.644937263105,2830.1956863946016,5046.612343157763,5660.391372789203,10093.224686315525,11320.782745578406,20186.44937263105,0.2066115702479339,0.2066115702479339,11.099437849761271,3.813737888715457,0.0
300,diamond,150,0.5,60,121,0.10743801652892562,6.500341926737964,9.947434378683282,11.012376065362112,1.0,1.0,0.4297520661157025,508.22404644052915,873.4230636188918,1270.5601161013228,2183.557659047229,2541.1202322026456,4367.115318094458,5082.240464405291,8734.230636188917,0.4297520661157025,0.4297520661157025,19.424275363695518,9.196789278813366,0.0
300,diamond,200,0.6666666666666666,135,121,0.2066115702479339,4.138468996273455,6.8723785821087215,7.131996172830918,0.9669421487603306,1.0,0.768595041322314,259.4949129308193,522.2663204773522,648.7372823270482,1305.6658011933805,1297.4745646540964,2611.331602386761,2594.949129308193,5222.663204773522,0.7431869407827334,0.768595041322314,27.480394236904328,15.640793755977674,0.0
300,diamond,250,0.8333333333333334,135,121,0.2066115702479339,3.1049781955087306,5.443972858668253,6.1729682873645455,0.9008264462809917,1.0,1.0,132.2283383119561,369.5330418008025,330.5708457798902,923.8326045020062,661.1416915597804,1847.6652090040125,1322.2833831195608,3695.330418008025,0.9008264462809917,1.0,43.11502409027419,19.784213565596026,0.0
300,diamond,300,1.0,90,121,0.5041322314049587,1.74413798978637,3.414250829019412,3.873847494334771,0.6859504132231405,1.0,1.0,82.72397778043211,163.75317542213452,206.80994445108027,409.38293855533635,413.61988890216054,818.7658771106727,827.2397778043211,1637.5317542213454,0.6859504132231405,1.0,81.99102761971156,49.29138610811291,0.0
300,diamond,400,1.3333333333333333,150,121,0.7355371900826446,1.4319386886071075,2.1385531392104267,2.4107325959025183,0.30578512396694213,0.768595041322314,1.0,58.87244494643406,86.39884396064741,147.18111236608516,215.99710990161853,294.3622247321703,431.99421980323706,588.7244494643406,863.9884396064741,0.30578512396694213,0.768595041322314,86.70370029613129,71.0398754934192,0.0
300,diamond,500,1.6666666666666667,0,121,0.9008264462809917,1.2440336106707355,1.6746758115931686,1.8808476547911988,0.0743801652892562,0.371900826446281,1.0,55.27405699043557,68.7418937734878,138.18514247608894,171.8547344337195,276.3702849521779,343.709468867439,552.7405699043558,687.418937734878,0.0743801652892562,0.371900826446281,104.79779116948714,98.65899136839103,0.0
300,rectangle_2to1,50,0.16666666666666666,0,121,0.008264462809917356,24.620628354174375,41.664635147819645,60.31149620304526,1.0,1.0,0.04132231404958678,5289.999760350915,11344.331539906474,13224.999400877286,28360.828849766192,26449.998801754573,56721.657699532385,52899.997603509146,113443.31539906477,0.03790724677276143,0.03790724677276143,3.6981403163009525,0.7903494268891752,0.08264462809917356
300,rectangle_2to1,100,0.3333333333333333,0,121,0.024793388429752067,12.147733738616154,18.793585650389282,21.863530337957908,1.0,1.0,0.17355371900826447,1377.3040929609635,2430.7480385429935,3443.2602324024083,6076.870096357485,6886.520464804817,12153.74019271497,13773.040929609633,24307.48038542994,0.17355371900826447,0.17355371900826447,9.55279952867157,3.2203717737111446,0.0
300,rectangle_2to1,150,0.5,45,121,0.09090909090909091,8.459033975491408,15.297442819412485,18.07505055925657,1.0,1.0,0.371900826446281,622.1906979776413,1613.6988200060305,1555.4767449441035,4034.2470500150766,3110.953489888207,8068.494100030153,6221.906979776414,16136.988200060307,0.371900826446281,0.371900826446281,13.600774493688448,8.869990172395818,0.0
300,rectangle_2to1,200,0.6666666666666666,135,121,0.19008264462809918,5.881965054147138,9.203059850298105,10.638690971477114,0.9834710743801653,1.0,0.6033057851239669,346.3920706713531,765.6537929652761,865.9801766783828,1914.1344824131902,1731.9603533567656,3828.2689648263804,3463.920706713531,7656.537929652761,0.5933337886756369,0.6033057851239669,28.351052675651033,13.394259852747128,0.0
300,rectangle_2to1,250,0.8333333333333334,135,121,0.2231404958677686,3.8721424019281927,6.8990646674271945,7.160552511060771,0.9504132231404959,1.0,0.9173553719008265,158.21351325174237,390.0500324377057,395.5337831293559,975.1250810942641,791.0675662587118,1950.2501621885283,1582.1351325174237,3900.5003243770566,0.8718666757735128,0.9173553719008265,38.613746368657864,19.96269739620338,0.0
300,rectangle_2to1,300,1.0,45,121,0.371900826446281,2.7332757480730767,5.0520062744284315,5.332667843860475,0.7933884297520661,0.9834710743801653,1.0,112.56385843616707,232.08671075251914,281.40964609041765,580.216776881298,562.8192921808353,1160.433553762596,1125.6385843616706,2320.867107525192,0.7933884297520661,0.9834710743801653,68.94043360550296,38.32976042170858,0.0
300,rectangle_2to1,400,1.3333333333333333,45,121,0.6033057851239669,2.0372216344937306,3.376842089267136,3.7606211915650416,0.35537190082644626,0.8181818181818182,1.0,73.61164537893033,132.82551742596783,184.02911344732587,332.0637935649196,368.05822689465174,664.1275871298392,736.1164537893035,1328.2551742596784,0.35537190082644626,0.8181818181818182,91.9845464316732,56.00942463752514,0.0
300,rectangle_2to1,500,1.6666666666666667,0,121,0.6363636363636364,2.0770709614727796,2.8179905813262023,2.8298178272405807,0.09090909090909091,0.4049586776859504,1.0,74.18425641606146,104.52274615487374,185.4606410401537,261.3068653871844,370.9212820803074,522.6137307743688,741.8425641606148,1045.2274615487377,0.09090909090909091,0.4049586776859504,65.10915473301317,52.48329720994963,0.0
300,triangle_center,50,0.16666666666666666,135,121,0.008264462809917356,17.458390821428228,29.432356141314777,31.095527664720354,1.0,1.0,0.06611570247933884,3960.3181971420804,8448.65998645499,9900.795492855203,21121.649966137476,19801.590985710405,42243.29993227495,39603.18197142081,84486.5998645499,0.06611570247933884,0.06611570247933884,4.381009828512261,1.3579604262505671,0.0
300,triangle_center,100,0.3333333333333333,45,121,0.03305785123966942,8.292320312333619,14.247728326878745,16.21471648161207,1.0,1.0,0.2727272727272727,861.5113666986697,2185.1824248852913,2153.7784167466743,5462.956062213227,4307.556833493349,10925.912124426453,8615.113666986697,21851.824248852907,0.2727272727272727,0.2727272727272727,11.846931620821616,4.593981507811876,0.0
300,triangle_center,150,0.5,30,121,0.09917355371900827,4.9379209791674015,9.37719753702949,11.261804091959151,1.0,1.0,0.5619834710743802,359.2458114542016,1016.5585841972453,898.1145286355039,2541.3964604931134,1796.2290572710078,5082.792920986227,3592.4581145420157,10165.585841972454,0.5619834710743802,0.5619834710743802,22.702631704832278,8.791478153541828,0.0
300,triangle_center,200,0.6666666666666666,30,121,0.14049586776859505,3.193186042350224,7.150723199026859,8.56680694739517,0.9338842975206612,1.0,0.8347107438016529,161.1160831791807,617.0500669313376,402.7902079479518,1542.625167328344,805.5804158959036,3085.250334656688,1611.1608317918071,6170.500669313376,0.7795232566081551,0.8347107438016529,35.452612024863384,21.21707261307444,0.0
300,triangle_center,250,0.8333333333333334,165,121,0.256198347107438,2.2697683275708815,4.242392527951381,4.902907719080845,0.8347107438016529,0.9917355371900827,0.9669421487603306,98.99434444198897,260.16171945227234,247.48586110497246,650.4042986306808,494.9717222099449,1300.8085972613617,989.9434444198898,2601.6171945227234,0.8071170002049041,0.9589508913325593,54.98497027088889,36.28513772538443,0.0
300,triangle_center,300,1.0,75,121,0.371900826446281,1.9755065827999323,2.7949881138394708,3.0665229984584013,0.6033057851239669,0.9421487603305785,0.9917355371900827,79.63161181124276,127.65352042536779,199.07902952810687,319.13380106341947,398.15805905621374,638.2676021268389,796.3161181124275,1276.5352042536779,0.5983197868998019,0.9343624069394167,66.73895050037292,53.498429841608875,0.0
300,triangle_center,400,1.3333333333333333,45,121,0.5950413223140496,1.696131094391089,2.0464503364956714,2.1460491884556196,0.19834710743801653,0.5537190082644629,1.0,66.93953015551361,81.54861918758874,167.34882538878406,203.87154796897184,334.69765077756813,407.7430959379437,669.3953015551363,815.4861918758874,0.19834710743801653,0.5537190082644629,84.18994706632057,65.99702807616141,0.0
300,triangle_center,500,1.6666666666666667,135,121,0.7851239669421488,1.512731744413592,1.802233114212234,1.8468783880646622,0.008264462809917356,0.1652892561983471,1.0,61.914744094177266,70.4307321901385,154.78686023544319,176.07683047534627,309.57372047088637,352.15366095069254,619.1474409417727,704.3073219013851,0.008264462809917356,0.1652892561983471,91.06853490448657,73.34886153474301,0.0
300,irregular,50,0.16666666666666666,30,121,0.008264462809917356,22.455676541590055,40.99087299169738,55.08790556169857,1.0,1.0,0.049586776859504134,5142.456959060038,10056.174767854425,12856.142397650096,25140.43691963606,25712.28479530019,50280.87383927212,51424.56959060038,100561.74767854424,0.047127928420189875,0.047127928420189875,4.177742545120222,0.7841680024863651,0.049586776859504134
300,irregular,100,0.3333333333333333,60,121,0.04132231404958678,10.557486662664877,22.196095684758916,28.456867415997955,1.0,1.0,0.17355371900826447,1207.374473171787,3525.3690743654843,3018.4361829294685,8813.42268591371,6036.872365858937,17626.84537182742,12073.744731717874,35253.69074365484,0.17355371900826447,0.17355371900826447,9.580443703093994,3.953507804629586,0.0
300,irregular,150,0.5,165,121,0.09917355371900827,7.0048383600920445,13.398736340011421,16.620602924114024,1.0,1.0,0.39669421487603307,559.6755533625496,1416.9122982845822,1399.188883406374,3542.280745711456,2798.377766812748,7084.561491422912,5596.755533625496,14169.122982845824,0.39669421487603307,0.39669421487603307,16.47179718668481,8.291728952228208,0.0
300,irregular,200,0.6666666666666666,45,121,0.15702479338842976,4.972279768375242,7.963025572071625,8.63456124777595,0.9752066115702479,1.0,0.6776859504132231,281.91273097557246,613.0850170436184,704.7818274389311,1532.7125426090458,1409.5636548778623,3065.4250852180917,2819.1273097557246,6130.850170436183,0.6608838194112423,0.6776859504132231,27.984182622000628,14.241130096154356,0.0
300,irregular,250,0.8333333333333334,75,121,0.2727272727272727,3.2724560866912027,5.904576334921924,6.626201293297765,0.9586776859504132,1.0,0.9421487603305785,149.76490697002882,359.3583561587465,374.41226742507206,898.3958903968661,748.8245348501441,1796.7917807937322,1497.6490697002882,3593.5835615874644,0.9032169933747695,0.9421487603305785,42.53205904419057,22.24021063334116,0.0
300,irregular,300,1.0,75,121,0.35537190082644626,2.3265139445935943,4.332520351276159,4.9261459081950765,0.7933884297520661,1.0,1.0,92.61935640375137,220.3642376076637,231.5483910093784,550.9105940191592,463.0967820187568,1101.8211880383185,926.1935640375136,2203.642376076637,0.7933884297520661,1.0,71.70416799779319,38.315125604835906,0.0
300,irregular,400,1.3333333333333333,0,121,0.6363636363636364,1.5437914058504205,2.5192190684169633,2.977567774402337,0.39669421487603307,0.8264462809917356,1.0,63.038418972254284,107.30759607164234,157.5960474306357,268.26899017910586,315.1920948612714,536.5379803582117,630.3841897225428,1073.0759607164234,0.39669421487603307,0.8264462809917356,90.62173680575532,67.48831050333241,0.0
300,irregular,500,1.6666666666666667,105,121,0.9090909090909091,1.3250727781564493,1.742221305915804,1.842432990974653,0.1322314049586777,0.4297520661157025,1.0,56.601371711568646,67.96905122425696,141.5034292789216,169.92262806064235,283.0068585578432,339.8452561212847,566.0137171156864,679.6905122425694,0.1322314049586777,0.4297520661157025,95.55688135783768,78.87773387676958,0.0
300,linear,50,0.16666666666666666,45,121,0.0,24.587012533332594,131.31939820680137,206.52682091482455,1.0,1.0,0.03305785123966942,7365.549708717427,216720.31463788758,18413.874271793567,541800.786594719,36827.748543587135,1083601.573189438,73655.49708717427,2167203.146378876,0.0,0.0,0.0,0.0,1.0
300,linear,100,0.3333333333333333,60,121,0.0,12.111067867680628,67.94985638881171,82.69273641377617,1.0,1.0,0.11570247933884298,1641.3531452019279,50249.562675356,4103.38286300482,125623.90668839001,8206.76572600964,251247.81337678002,16413.53145201928,502495.62675356003,0.0,0.0,0.0,0.0,1.0
300,linear,150,0.5,30,121,0.0,8.355033207679627,42.618531463581995,53.053798907121816,1.0,1.0,0.2644628099173554,764.2061818505754,19207.89071251689,1910.5154546264382,48019.72678129224,3821.0309092528764,96039.45356258447,7642.061818505753,192078.90712516895,0.0,0.0,0.0,0.0,1.0
300,linear,200,0.6666666666666666,0,121,0.0,6.384620768124191,13.55109565201789,620.9294100024881,1.0,1.0,0.4793388429752066,444.7117458384927,3997.5020596008562,1111.7793645962317,9993.75514900214,2223.5587291924635,19987.51029800428,4447.117458384927,39975.02059600856,0.0,0.0,0.0,0.0,1.0
300,linear,250,0.8333333333333334,120,121,0.0,5.344221112939772,22.41779066466612,29.52965340241046,0.9421487603305785,1.0,0.6776859504132231,295.06283656552966,2804.5793867819057,737.6570914138241,7011.448466954764,1475.3141828276482,14022.896933909527,2950.6283656552964,28045.793867819055,0.0,0.0,0.0,0.0,1.0
300,linear,300,1.0,15,121,0.0,4.67960875698309,10.43545616033976,23.12716257546945,0.8264462809917356,0.9917355371900827,0.8264462809917356,222.78326664076386,688.821420750474,556.9581666019097,1722.0535518761853,1113.9163332038195,3444.1071037523707,2227.832666407639,6888.214207504741,0.0,0.0,0.0,0.0,1.0
300,linear,400,1.3333333333333333,165,121,0.0,3.979970886091269,7.6442878854273175,16.730414318577477,0.512396694214876,0.859504132231405,0.9173553719008265,167.1530209356208,337.18584116805846,417.882552339052,842.9646029201464,835.765104678104,1685.9292058402928,1671.530209356208,3371.8584116805855,0.0,0.0,0.0,0.0,1.0
300,linear,500,1.6666666666666667,60,121,0.0,3.842471795774196,11.242230311865448,13.976401136406016,0.19008264462809918,0.5867768595041323,0.9421487603305785,143.1975598248996,359.673111025312,357.993899562249,899.18277756328,715.987799124498,1798.36555512656,1431.975598248996,3596.73111025312,0.0,0.0,0.0,0.0,1.0
400,square,50,0.125,90,121,0.008264462809917356,25.747129853471556,57.00284788932248,82.1614976838433,0.9669421487603306,1.0,0.04132231404958678,7362.9572345975475,18023.584682793684,18407.39308649387,45058.96170698421,36814.78617298774,90117.92341396843,73629.57234597548,180235.84682793685,0.035993680149879116,0.037224233317396355,3.8021468477368763,0.7626434736205874,0.09917355371900827
400,square,100,0.25,45,121,0.04132231404958678,13.052044960235616,41.7807803018992,45.39075296977619,0.9669421487603306,1.0,0.10743801652892562,1932.0478368271747,7723.034597152744,4830.1195920679365,19307.58649288186,9660.239184135873,38615.17298576372,19320.478368271746,77230.34597152744,0.10388634656102726,0.10743801652892562,8.854732355028634,3.991949685454696,0.0
400,square,150,0.375,45,121,0.04132231404958678,8.30408863665595,18.777968627062368,22.8622420756416,0.8677685950413223,1.0,0.2396694214876033,851.8883899040491,2282.013884927523,2129.7209747601228,5705.034712318808,4259.4419495202455,11410.069424637615,8518.883899040491,22820.13884927523,0.20797759715866404,0.2396694214876033,15.312632813145694,8.400333296047455,0.0
400,square,200,0.5,135,121,0.10743801652892562,6.964860638119113,11.488753420735492,13.637371946302366,0.6528925619834711,0.9669421487603306,0.4214876033057851,509.9334659669476,1115.4622144924847,1274.833664917369,2788.655536231212,2549.667329834738,5577.311072462424,5099.334659669476,11154.622144924848,0.27518612116658697,0.4075541288163377,28.61778119068823,13.803583617355223,0.0
400,square,250,0.625,45,121,0.2066115702479339,5.253345266983427,8.089895589717349,9.031492539724562,0.5702479338842975,0.9008264462809917,0.6694214876033058,313.66712357341527,610.9999931247129,784.167808933538,1527.499982811782,1568.335617867076,3054.999965623564,3136.671235734152,6109.999931247128,0.381736220203538,0.6030325797418209,39.93537473093396,19.50361232480815,0.0
400,square,300,0.75,15,121,0.2396694214876033,3.508530458129195,6.173189698657948,7.554620501650583,0.4380165289256198,0.768595041322314,0.8760330578512396,165.1106066555945,445.07329725361706,412.77651663898627,1112.6832431340426,825.5530332779725,2225.3664862680853,1651.106066555945,4450.732972536171,0.3837169592240967,0.6733146642988866,47.65287034199805,27.040640659238452,0.0
400,square,400,1.0,105,121,0.4049586776859504,1.912531756507045,3.9414368480995496,5.661894170709059,0.17355371900826447,0.4380165289256198,1.0,76.74693075803314,234.28359282488486,191.86732689508284,585.708982062212,383.7346537901657,1171.417964124424,767.4693075803314,2342.835928248848,0.17355371900826447,0.4380165289256198,77.49907118747994,42.403282027295894,0.0
400,square,500,1.25,0,121,0.6694214876033058,1.5383924797987845,2.1820842389184176,3.069555591513956,0.04132231404958678,0.2066115702479339,1.0,61.82366172125183,92.46465183523637,154.55915430312956,231.16162958809093,309.1183086062591,462.32325917618186,618.2366172125182,924.6465183523637,0.04132231404958678,0.2066115702479339,95.43390064300355,89.14402476857607,0.0
400,diamond,50,0.125,45,121,0.008264462809917356,25.747129853471534,57.00284788932257,82.16149768384078,0.9669421487603306,1.0,0.04132231404958678,7487.344881098614,17913.94966477884,18718.36220274653,44784.87416194708,37436.72440549306,89569.74832389416,74873.44881098613,179139.49664778833,0.035993680149879116,0.037224233317396355,3.8021468477368763,0.7626434736205874,0.09917355371900827
400,diamond,100,0.25,90,121,0.04132231404958678,13.052044960235603,41.78078030189926,45.39075296977611,0.9669421487603306,1.0,0.10743801652892562,1913.0103795585442,7747.081051867326,4782.52594889636,19367.70262966831,9565.05189779272,38735.40525933662,19130.10379558544,77470.81051867324,0.10388634656102726,0.10743801652892562,8.854732355028636,3.991949685454696,0.0
400,diamond,150,0.375,90,121,0.04132231404958678,8.304088636655953,18.777968627062346,22.862242075641635,0.8677685950413223,1.0,0.2396694214876033,849.665605634481,2288.0478036741333,2124.1640140862028,5720.119509185333,4248.3280281724055,11440.239018370667,8496.656056344811,22880.478036741333,0.20797759715866404,0.2396694214876033,15.312632813145694,8.400333296047455,0.0
400,diamond,200,0.5,90,121,0.10743801652892562,6.964860638119109,11.488753420735513,13.637371946302391,0.6528925619834711,0.9669421487603306,0.4214876033057851,509.93346596695096,1115.4622144925072,1274.8336649173775,2788.6555362312683,2549.667329834755,5577.311072462537,5099.33465966951,11154.622144925073,0.27518612116658697,0.4075541288163377,28.61778119068823,13.80358361735522,0.0
400,diamond,250,0.625,90,121,0.2066115702479339,5.253345266983428,8.089895589717345,9.031492539724564,0.5702479338842975,0.9008264462809917,0.6694214876033058,312.44952921589515,622.9752336245613,781.1238230397375,1557.438084061403,1562.247646079475,3114.876168122806,3124.49529215895,6229.752336245612,0.381736220203538,0.6030325797418209,39.93537473093395,19.50361232480815,0.0
400,diamond,300,0.75,30,121,0.2396694214876033,3.5085304581291963,6.173189698657942,7.554620501650556,0.4380165289256198,0.768595041322314,0.8677685950413223,164.4724449649724,436.9470594114562,411.18111241243093,1092.3676485286405,822.3622248248619,2184.735297057281,1644.7244496497237,4369.470594114562,0.3800969879106618,0.6669626391639916,47.65287034199732,27.04064065923839,0.0
400,diamond,400,1.0,120,121,0.4049586776859504,1.9125317565070339,3.941436848099575,5.661894170709039,0.17355371900826447,0.4380165289256198,1.0,76.74693075803285,234.28359282488645,191.86732689508213,585.7089820622161,383.73465379016426,1171.4179641244323,767.4693075803285,2342.8359282488645,0.17355371900826447,0.4380165289256198,77.49907118748051,42.40328202729642,0.0
400,diamond,500,1.25,45,121,0.6694214876033058,1.538392479798784,2.182084238918417,3.0695555915139554,0.04132231404958678,0.2066115702479339,1.0,62.0843547157273,92.54748240351535,155.21088678931824,231.36870600878837,310.4217735786365,462.73741201757673,620.843547157273,925.4748240351535,0.04132231404958678,0.2066115702479339,95.43390064300355,89.14402476857607,0.0
400,rectangle_2to1,50,0.125,90,121,0.008264462809917356,32.68885542163409,59.05362294401999,100.63546994196189,0.9669421487603306,1.0,0.024793388429752067,9284.415617066641,22224.682515782497,23211.039042666605,55561.70628945624,46422.07808533321,111123.41257891248,92844.15617066642,222246.82515782496,0.02159620808992747,0.022334539990437812,3.3180054001211055,0.6049395021200451,0.09917355371900827
400,rectangle_2to1,100,0.25,90,121,0.024793388429752067,16.53602982750703,26.87709524933091,35.41826234343916,0.9008264462809917,1.0,0.09090909090909091,2449.363884246361,4477.083598554428,6123.4097106159015,11192.70899638607,12246.819421231803,22385.41799277214,24493.638842463606,44770.83598554428,0.08189331329827197,0.09090909090909091,7.84322545077304,2.332047843861657,0.0
400,rectangle_2to1,150,0.375,135,121,0.05785123966942149,11.267141555945535,24.60283942364547,29.85270690296824,0.8677685950413223,0.9834710743801653,0.19008264462809918,1090.9016503042753,3498.7587838388868,2727.2541257606886,8746.896959597218,5454.508251521377,17493.793919194435,10909.016503042754,34987.58783838887,0.16494774947066457,0.18694078273341985,13.236377752103285,6.977638889417192,0.0
400,rectangle_2to1,200,0.5,45,121,0.09090909090909091,8.444741383328497,15.322397731953279,18.122160052913262,0.7520661157024794,0.9504132231404959,0.371900826446281,622.9756916476838,1613.0094622046286,1557.4392291192094,4032.5236555115707,3114.8784582384187,8065.047311023141,6229.756916476837,16130.094622046283,0.27969400997199645,0.35345946315142407,18.17140225761995,11.827920945577848,0.0
400,rectangle_2to1,250,0.625,30,121,0.14049586776859505,6.388790287635968,10.527491071661183,12.380911099722107,0.5702479338842975,0.8925619834710744,0.5289256198347108,361.05764052003076,882.9690439792333,902.6441013000768,2207.422609948084,1805.2882026001537,4414.845219896168,3610.5764052003074,8829.690439792335,0.3016187418892152,0.4720989003483369,33.39554347679164,12.98157784297666,0.0
